,title,company,place,salary,publish_time
7252,销售精英/助理q,昆明贝壳房地产经纪有限公司,昆明-官渡区,4.5-9千/月,03-09
7253,模型开发工程师,广发银行股份有限公司,佛山-南海区,1.5-2万/月,03-09
7254,产品经理,神州数码系统集成服务有限公司西安...,西安,0.8-1.6万/月,03-09
7255,大数据工程师,美的集团洗衣机事业部,上海-青浦区,1-2万/月,03-09
7256,算法工程师,美的集团洗衣机事业部,上海-青浦区,1-2万/月,03-09
7257,数据分析工程师,深圳华大基因科技有限公司,深圳-盐田区,0.7-1.4万/月,03-09
7258,高级软件开发工程师,上海蔚赫信息科技有限公司,上海-闵行区,1.5-2.5万/月,03-09
7259,产品项目经理（数据类）,北京国研网信息有限公司,北京-东城区,2-3万/月,03-09
7260,高级数据分析BIBP (MJ000029),途虎养车网,上海-闵行区,2-3万/月,03-09
7261,算法工程师 (MJ000486),途虎养车网,异地招聘,2.2-3.5万/月,03-09
7262,高端招聘组-招聘专家(MJ000410),途虎养车网,上海-闵行区,2-3.5万/月,03-09
7263,高级售前咨询工程师,北京国研网信息有限公司,北京-东城区,2-3万/月,03-09
7264,前端软件开发工程师,北京国研网信息有限公司,北京-东城区,0.8-1.5万/月,03-09
7265,数据分析工程师高级经理,广州莲花购电子商务有限公司,广州,1-1.5万/月,03-09
7266,大数据开发工程师,北京四维图新科技股份有限公司,合肥-蜀山区,1-2万/月,03-09
7267,BI咨询顾问,上海玖数软件有限公司,上海-普陀区,1-2万/月,03-09
7268,计算机工程师,北京康普森生物技术有限公司,北京-昌平区,0.8-1.6万/月,03-09
7269,项目经理（智能营销/人工智能）,广州诚迈信息科技有限公司,广州-黄埔区,1.5-2万/月,03-09
7270,临床数据管理和统计专员/主管,贝达药业股份有限公司,北京-大兴区,1-2万/月,03-09
7271,经营分析（2020校园招聘岗位）,中国移动通信集团广东有限公司,深圳,0.8-1.2万/月,03-09
7272,经营分析（2020校园招聘岗位）,中国移动通信集团广东有限公司,异地招聘,0.8-1.2万/月,03-09
7273,经营分析（2020校园招聘岗位）,中国移动通信集团广东有限公司,异地招聘,0.8-1.2万/月,03-09
7274,BI售前及解决方案总监,上海玖数软件有限公司,上海-普陀区,2-2.5万/月,03-09
7275,技术总监,上海玖数软件有限公司,上海-普陀区,3-4万/月,03-09
7276,链家销售代表—无责底薪4500+大牛带队,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7277,链家招聘优秀经纪人,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7278,诚招优秀经纪人 贝壳,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7279,高新诚聘优秀经纪人 链家,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7280,贝壳诚招房产经纪人 无责任底薪4500元,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7281,链家诚招地产经纪人 无责任底薪4500元,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7282,链家招聘房产经纪人 无责任底薪3500元,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7283,链家销售 客户代表,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7284,链家销售代表 中介,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7285,链家无责底薪4500元 五险一金,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7286,链家/贝壳 招聘市场专员 客户专员,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7287,贝壳招聘市场专员 客户专员,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7288,西安链家招聘客户专员 市场专员,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7289,西安链家招聘置业顾问 管培生,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7290,贝壳链家诚聘职业经纪人 晋升空间大,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7291,链家招聘互联网销售 管培生 创业机会,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7292,诚招链家经纪人 置业顾问,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7293,西安链家底薪3500元 晋升空间大 储备店长,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7294,链家/贝壳诚招管培生 五险一金,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7295,贝壳诚招管培生 五险一金,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7296,西安链家招聘管培生 五险一金,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7297,贝壳找房招聘房产经纪人 底薪3500+,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7298,贝壳诚招管培生 经纪人,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7299,链家/贝壳诚招地产经纪人 置业顾问,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7300,贝壳招聘地产经纪人 置业顾问,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7301,链家招聘地产经纪人 置业顾问,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7302,西安贝壳招聘置业顾问 房产经理,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7303,西安链家招聘置业顾问 房产经理,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7304,西安链家/贝壳招聘房产经纪人 置业顾问,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,1-1.5万/月,03-08
7305,贝壳/链家诚招储备店长 优秀经纪人,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,0.8-1万/月,03-08
7306,贝壳诚招储备店长 优秀经纪人,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,0.8-1万/月,03-08
7307,链家诚招储备店长 优秀经纪人,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,0.8-1万/月,03-08
7308,贝壳/链家 诚招店长 底薪4500元,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,0.8-1万/月,03-08
7309,贝壳/链家招聘店长 无责底薪4500元起,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7310,贝壳/链家 诚招店长 M店经理,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,1-1.5万/月,03-08
7311,贝壳诚招店长 M店经理,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,1-1.5万/月,03-08
7312,链家诚招储备店长 M店经理,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-08
7313,生物信息学研究员,北京预立创投生物医学科技有限公司...,异地招聘,30-40万/年,03-08
7314,生物信息学研究员,北京预立创投生物医学科技有限公司...,异地招聘,30-40万/年,03-08
7315,算法工程师,上海心灵伙伴览育信息技术有限公司...,上海-普陀区,1.5-2.5万/月,03-08
7316,人力效率主管/经理,喜茶,深圳-南山区,1-1.5万/月,03-08
7317,1房产销售/住宿补贴+就近安排,西安链家宝业房地产经纪有限公司,西安-灞桥区,0.8-1万/月,03-08
7318,销售代表/底薪4000-5000,合肥链家宝业房地产经纪有限公司,合肥,1-1.5万/月,03-08
7319,大数据开发工程师,中国民用航空总局第二研究所,成都,10-15万/年,03-07
7320,统计分析工程师,中国民用航空总局第二研究所,成都,10-15万/年,03-07
7321,Java开发工程师,北京东方德兴科技有限公司,异地招聘,4.5-6千/月,03-07
7322,高级算法工程师,北京四维图新科技股份有限公司,北京-海淀区,2.5-3万/月,03-07
7323,大数据工程师1232,明阳智慧能源集团股份公司,中山,1.5-2万/月,03-07
7324,产品经理（后台）,杭州同花顺数据开发有限公司,杭州-余杭区,1.2-2.4万/月,03-07
7325,算法工程师,广州火焰信息科技有限公司,广州-海珠区,2-2.5万/月,03-07
7326,财务,北京颐生玖玖网络科技有限公司,北京-海淀区,5-8千/月,03-07
7327,风险建模工程师（2020届）,深圳萨摩耶互联网金融服务有限公司...,上海-浦东新区,1-1.5万/月,03-07
7328,Java开发工程师,广州火焰信息科技有限公司,广州-海珠区,1-1.5万/月,03-07
7329,资深数据分析师,北京中经惠众科技有限公司,北京-海淀区,1.8-3.5万/月,03-06
7330,上位机工程师,深圳市林全科技有限公司,深圳-宝安区,1-1.5万/月,03-06
7331,X贝壳直聘—链家，德祐，富房，远投学历/经验不限X,四川成都贝壳闹海房地产经纪有限公...,成都,0.6-1.2万/月,03-06
7332,X高薪诚聘房产销售&学历不限&底薪+提成&毕业生,四川成都贝壳闹海房地产经纪有限公...,成都-青羊区,0.6-1.2万/月,03-06
7333,大数据开发经理,上海创信供应链管理有限公司,长春-二道区,2-4万/月,03-06
7334,项目经理***业导师,北京中科特瑞科技有限公司,上海-奉贤区,0.8-1.5万/月,03-06
7335,造型型面设计师（数据建模） Digital Modeler(J10415),东风汽车集团有限公司,异地招聘,,03-06
7336,造型型面设计师（数据建模） Digital Modeler(J10415),东风汽车集团有限公司,上海,,03-06
7337,高级算法工程师,北京四维图新科技股份有限公司,北京,3-6万/月,03-06
7338,算法工程师,北京四维图新科技股份有限公司,北京,1.5-3万/月,03-06
7339,资深算法工程师,北京四维图新科技股份有限公司,北京,3.5-7万/月,03-06
7340,数据算法专家（风险领域）,360金融,上海-浦东新区,2-4万/月,03-06
7341,数据建模,360金融,上海-浦东新区,1.2-3万/月,03-06
7342,DSP数据分析/建模,360金融,北京-朝阳区,2.5-3万/月,03-06
7343,算法工程师,360金融,北京-朝阳区,1.5-2万/月,03-06
7344,产品经理,湖南新绿新集团有限公司,长沙-岳麓区,1.5-2万/月,03-06
7345,大数据开发工程师,凯捷咨询（中国）有限公司,上海-徐汇区,1.5-2.8万/月,03-06
7346,大数据开发工程师,凯捷咨询（中国）有限公司,北京-朝阳区,1.5-2.8万/月,03-06
7347,数据视觉化工程师,富士康科技集团iDPBG,深圳-龙华新区,0.6-1.2万/月,03-06
7348,数据开发工程师,湖南精诚大数信息技术有限公司,异地招聘,6-8千/月,03-06
7349,数据开发工程师,湖南精诚大数信息技术有限公司,异地招聘,6-8千/月,03-06
7350,数据开发工程师,湖南精诚大数信息技术有限公司,异地招聘,6-8千/月,03-06
7351,大数据开发 带新实习,青岛大红薯信息技术有限公司,青岛-市北区,0.8-1万/月,03-06
7352,大数据开发 带新实习,青岛大红薯信息技术有限公司,青岛-市北区,6-8千/月,03-06
7353,二手房房产经纪人/保底3000/高提成,西安聚优居置业有限公司西安分公司...,西安-未央区,4.5-6千/月,03-06
7354,二手房置业顾问/月薪6000起,西安聚优居置业有限公司西安分公司...,西安-未央区,6-8千/月,03-06
7355,实施顾问- 医疗信息化,飞利浦（中国）投资有限公司 Phil...,北京,,03-06
7356,渠道专员 Channel Specialist,飞利浦（中国）投资有限公司 Phil...,上海-静安区,,03-06
7357,实施顾问-医疗信息化,飞利浦（中国）投资有限公司 Phil...,上海,,03-06
7358,实施顾问-医疗信息化,飞利浦（中国）投资有限公司 Phil...,成都,,03-06
7359,会员数据分析,孩子王儿童用品股份有限公司,南京-江宁区,0.8-1万/月,03-06
7360,数据分析挖掘工程师,深圳索信达数据技术有限公司,上海-徐汇区,1.2-2万/月,03-05
7361,可就近分配+置业顾问,四川成都贝壳闹海房地产经纪有限公...,成都-双流区,3.5-8.5千/月,03-05
7362,EC Data Director,GroupM群邑（上海）广告有限公司,上海-静安区,2.5-3万/月,03-05
7363,数据建模工程师（北京）,招联消费金融有限公司,北京,30-40万/年,03-05
7364,HG贝壳大平台销售顾问（销售渠道招聘）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-05
7365,HG贝壳大平台销售顾问（高收入高提成）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-05
7366,HG贝壳大平台销售顾问（客源资源丰富）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-05
7367,HG贝壳大平台销售顾问（发展方向多元化）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-05
7368,HG贝壳大平台销售顾问（想赚钱的联系我）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-05
7369,数据分析运营经理,招联消费金融有限公司,深圳-南山区,30-40万/年,03-05
7370,经营分析高级经理,招联消费金融有限公司,深圳-南山区,50-60万/年,03-05
7371,高级算法工程师,成都大汇智安科技有限公司,成都-高新区,2.5-5.2万/月,03-05
7372,高级算法工程师,成都大汇智安科技有限公司,异地招聘,3-4.5万/月,03-05
7373,销售顾问无责底薪4500+,西安链家宝业房地产经纪有限公司第...,西安-浐灞生态...,3-4.5千/月,03-05
7374,数据产品经理,腾讯RDM,深圳-南山区,1.5-2.5万/月,03-05
7375,网络销售,广州有道计算机科技有限公司,广州-越秀区,4-8千/月,03-05
7376,网络销售专员,广州有道计算机科技有限公司,广州-越秀区,0.8-1万/月,03-05
7377,网络销售（包住）,广州有道计算机科技有限公司,异地招聘,4-8千/月,03-05
7378,网络销售专员,广州有道计算机科技有限公司,广州-越秀区,5-8千/月,03-05
7379,销售工程师助理,广州有道计算机科技有限公司,广州-越秀区,6-8千/月,03-05
7380,算法工程师,杭州诚智天扬科技有限公司,杭州,1.5-2万/月,03-05
7381,贝壳销售代表+底薪4000+提供住宿+高提成,合肥贝壳房地产经纪有限公司,合肥-庐阳区,0.7-1.5万/月,03-04
7382,房产销售+底薪4000+晋升快+带薪培训,合肥贝壳房地产经纪有限公司,合肥-滨湖新区,0.7-1.5万/月,03-04
7383,贝壳找房/销售代表/底薪4000/包住宿,合肥贝壳房地产经纪有限公司,合肥-高新区,0.7-1.5万/月,03-04
7384,贝壳平台+房产销售+高底薪高提成+培训晋升,合肥贝壳房地产经纪有限公司,合肥-高新区,0.7-1.5万/月,03-04
7385,M家门口的工作，底薪5k,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-04
7386,M高薪销售顾问（跳槽首选）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-04
